word,definitionUrl,partOfSpeech,cefrLevel,americanPronUrl,britishPronUrl
literary,/definition/english/literary,adjective,b2,/media/english/us_pron/l/lit/liter/literary__us_1.mp3,/media/english/uk_pron/l/lit/liter/literary__gb_1.mp3
literature,/definition/english/literature,noun,b1,/media/english/us_pron/l/lit/liter/literature__us_7.mp3,/media/english/uk_pron/l/lit/liter/literature__gb_3.mp3
litre,/definition/english/litre,noun,b2,/media/english/us_pron/l/lit/litre/litre__us_1.mp3,/media/english/uk_pron/l/lit/litre/litre__gb_1.mp3
litter,/definition/english/litter_1,noun,b2,/media/english/us_pron/l/lit/litte/litter__us_1.mp3,/media/english/uk_pron/l/lit/litte/litter__gb_1.mp3
little,/definition/english/little_1,adjective,a1,/media/english/us_pron/l/lit/littl/little__us_4.mp3,/media/english/uk_pron/l/lit/littl/little__gb_2.mp3
little,/definition/english/little_3,adverb,a2,/media/english/us_pron/l/lit/littl/little__us_4.mp3,/media/english/uk_pron/l/lit/littl/little__gb_2.mp3
little,/definition/english/little_2,determiner,a1,/media/english/us_pron/l/lit/littl/little__us_4.mp3,/media/english/uk_pron/l/lit/littl/little__gb_2.mp3
little,/definition/english/little_2,pronoun,a1,/media/english/us_pron/l/lit/littl/little__us_4.mp3,/media/english/uk_pron/l/lit/littl/little__gb_2.mp3
live,/definition/english/live2_1,adjective,b1,/media/english/us_pron/l/liv/live_/live__us_2.mp3,/media/english/uk_pron/l/liv/live_/live__gb_2.mp3
live,/definition/english/live2_2,adverb,b1,/media/english/us_pron/l/liv/live_/live__us_2.mp3,/media/english/uk_pron/l/liv/live_/live__gb_2.mp3
live,/definition/english/live1,verb,a1,/media/english/us_pron/l/liv/live_/live__us_1.mp3,/media/english/uk_pron/l/liv/live_/live__gb_1.mp3
lively,/definition/english/lively,adjective,b2,/media/english/us_pron/l/liv/livel/lively__us_1.mp3,/media/english/uk_pron/l/liv/livel/lively__gb_1.mp3
liver,/definition/english/liver,noun,c1,/media/english/us_pron/l/liv/liver/liver__us_1.mp3,/media/english/uk_pron/l/liv/liver/liver__gb_1.mp3
living,/definition/english/living_1,adjective,b1,/media/english/us_pron/l/liv/livin/living__us_5.mp3,/media/english/uk_pron/l/liv/livin/living__gb_1.mp3
living,/definition/english/living_2,noun,b1,/media/english/us_pron/l/liv/livin/living__us_5.mp3,/media/english/uk_pron/l/liv/livin/living__gb_1.mp3
load,/definition/english/load_1,noun,b2,/media/english/us_pron/l/loa/load_/load__us_1.mp3,/media/english/uk_pron/l/loa/load_/load__gb_1.mp3
load,/definition/english/load_2,verb,b2,/media/english/us_pron/l/loa/load_/load__us_1.mp3,/media/english/uk_pron/l/loa/load_/load__gb_1.mp3
loan,/definition/english/loan_1,noun,b2,/media/english/us_pron/l/loa/loan_/loan__us_1.mp3,/media/english/uk_pron/l/loa/loan_/loan__gb_2.mp3
lobby,/definition/english/lobby_1,noun,c1,/media/english/us_pron/l/lob/lobby/lobby__us_1.mp3,/media/english/uk_pron/l/lob/lobby/lobby__gb_1.mp3
lobby,/definition/english/lobby_2,verb,c1,/media/english/us_pron/l/lob/lobby/lobby__us_1.mp3,/media/english/uk_pron/l/lob/lobby/lobby__gb_1.mp3
local,/definition/english/local_1,adjective,a1,/media/english/us_pron/l/loc/local/local__us_2.mp3,/media/english/uk_pron/l/loc/local/local__gb_3.mp3
local,/definition/english/local_2,noun,b1,/media/english/us_pron/l/loc/local/local__us_2.mp3,/media/english/uk_pron/l/loc/local/local__gb_3.mp3
locate,/definition/english/locate,verb,b1,/media/english/us_pron/l/loc/locat/locate__us_1.mp3,/media/english/uk_pron/l/loc/locat/locate__gb_1.mp3
located,/definition/english/located,adjective,b1,/media/english/us_pron/l/loc/locat/located__us_4.mp3,/media/english/uk_pron/l/loc/locat/located__gb_3.mp3
location,/definition/english/location,noun,b1,/media/english/us_pron/l/loc/locat/location__us_2.mp3,/media/english/uk_pron/l/loc/locat/location__gb_2.mp3
lock,/definition/english/lock_2,noun,a2,/media/english/us_pron/l/loc/lock_/lock__us_1.mp3,/media/english/uk_pron/l/loc/lock_/lock__gb_1.mp3
lock,/definition/english/lock_1,verb,a2,/media/english/us_pron/l/loc/lock_/lock__us_1.mp3,/media/english/uk_pron/l/loc/lock_/lock__gb_1.mp3
log,/definition/english/log_1,noun,c1,/media/english/us_pron/l/log/log__/log__us_1.mp3,/media/english/uk_pron/l/log/log__/log__gb_1.mp3
log,/definition/english/log_3,verb,c1,/media/english/us_pron/l/log/log__/log__us_1.mp3,/media/english/uk_pron/l/log/log__/log__gb_1.mp3
logic,/definition/english/logic_1,noun,c1,/media/english/us_pron/l/log/logic/logic__us_1.mp3,/media/english/uk_pron/l/log/logic/logic__gb_1.mp3
logical,/definition/english/logical_1,adjective,b2,/media/english/us_pron/l/log/logic/logical__us_2.mp3,/media/english/uk_pron/l/log/logic/logical__gb_2.mp3
logo,/definition/english/logo,noun,b2,/media/english/us_pron/l/log/logo_/logo__us_1.mp3,/media/english/uk_pron/l/log/logo_/logo__gb_1.mp3
lonely,/definition/english/lonely,adjective,b1,/media/english/us_pron/l/lon/lonel/lonely__us_2.mp3,/media/english/uk_pron/l/lon/lonel/lonely__gb_1.mp3
long,/definition/english/long_1,adjective,a1,/media/english/us_pron/l/lon/long_/long__us_8.mp3,/media/english/uk_pron/l/lon/long_/long__gb_2.mp3
long,/definition/english/long_2,adverb,a1,/media/english/us_pron/l/lon/long_/long__us_8.mp3,/media/english/uk_pron/l/lon/long_/long__gb_2.mp3
long-standing,/definition/english/long-standing,adjective,c1,/media/english/us_pron/l/lon/long_/long_standing_1_us_5.mp3,/media/english/uk_pron/l/lon/long_/long_standing_1_gb_1.mp3
long-term,/definition/english/long-term_1,adjective,b2,/media/english/us_pron/l/lon/long_/long_term_1_us_2.mp3,/media/english/uk_pron/l/lon/long_/long_term_1_gb_2.mp3
long-term,/definition/english/long-term_2,adverb,b2,/media/english/us_pron/l/lon/long_/long_term_1_us_2.mp3,/media/english/uk_pron/l/lon/long_/long_term_1_gb_2.mp3
long-time,/definition/english/long-time,adjective,c1,/media/english/us_pron/l/lon/long_/long_time_1_us_4.mp3,/media/english/uk_pron/l/lon/long_/long_time_1_gb_3.mp3
look,/definition/english/look_2,noun,a2,/media/english/us_pron/l/loo/look_/look__us_1.mp3,/media/english/uk_pron/l/loo/look_/look__gb_1.mp3
look,/definition/english/look_1,verb,a1,/media/english/us_pron/l/loo/look_/look__us_1.mp3,/media/english/uk_pron/l/loo/look_/look__gb_1.mp3
loom,/definition/english/loom_1,verb,c1,/media/english/us_pron/l/loo/loom_/loom__us_1.mp3,/media/english/uk_pron/l/loo/loom_/loom__gb_1.mp3
loop,/definition/english/loop_1,noun,c1,/media/english/us_pron/l/loo/loop_/loop__us_1.mp3,/media/english/uk_pron/l/loo/loop_/loop__gb_1.mp3
loose,/definition/english/loose_1,adjective,b2,/media/english/us_pron/l/loo/loose/loose__us_1.mp3,/media/english/uk_pron/l/loo/loose/loose__gb_1.mp3
lord,/definition/english/lord_1,noun,b2,/media/english/us_pron/l/lor/lord_/lord__us_1.mp3,/media/english/uk_pron/l/lor/lord_/lord__gb_1.mp3
lorry,/definition/english/lorry,noun,a2,/media/english/us_pron/l/lor/lorry/lorry__us_1.mp3,/media/english/uk_pron/l/lor/lorry/lorry__gb_2.mp3
lose,/definition/english/lose,verb,a1,/media/english/us_pron/l/los/lose_/lose__us_1.mp3,/media/english/uk_pron/l/los/lose_/lose__gb_1.mp3
loss,/definition/english/loss,noun,b1,/media/english/us_pron/l/los/loss_/loss__us_3.mp3,/media/english/uk_pron/l/los/loss_/loss__gb_3.mp3
lost,/definition/english/lost_1,adjective,a2,/media/english/us_pron/l/los/lost_/lost__us_6.mp3,/media/english/uk_pron/l/los/lost_/lost__gb_2.mp3
lot,/definition/english/lot_3,adverb,a1,/media/english/us_pron/l/lot/lot__/lot__us_1.mp3,/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3
lot,/definition/english/lot_2,determiner,a1,/media/english/us_pron/l/lot/lot__/lot__us_1.mp3,/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3
lot,/definition/english/lot_1,pronoun,a1,/media/english/us_pron/l/lot/lot__/lot__us_1.mp3,/media/english/uk_pron/l/lot/lot__/lot__gb_1.mp3
lottery,/definition/english/lottery,noun,b2,/media/english/us_pron/l/lot/lotte/lottery__us_1.mp3,/media/english/uk_pron/l/lot/lotte/lottery__gb_1.mp3
loud,/definition/english/loud_1,adjective,a2,/media/english/us_pron/l/lou/loud_/loud__us_1.mp3,/media/english/uk_pron/l/lou/loud_/loud__gb_1.mp3
loud,/definition/english/loud_2,adverb,a2,/media/english/us_pron/l/lou/loud_/loud__us_1.mp3,/media/english/uk_pron/l/lou/loud_/loud__gb_1.mp3
loudly,/definition/english/loudly,adverb,a2,/media/english/us_pron/l/lou/loudl/loudly__us_1.mp3,/media/english/uk_pron/l/lou/loudl/loudly__gb_1.mp3
love,/definition/english/love_1,noun,a1,/media/english/us_pron/l/lov/love_/love__us_1.mp3,/media/english/uk_pron/l/lov/love_/love__gb_1.mp3
love,/definition/english/love_2,verb,a1,/media/english/us_pron/l/lov/love_/love__us_1.mp3,/media/english/uk_pron/l/lov/love_/love__gb_1.mp3
lovely,/definition/english/lovely_1,adjective,a2,/media/english/us_pron/l/lov/lovel/lovely__us_1.mp3,/media/english/uk_pron/l/lov/lovel/lovely__gb_1.mp3
low,/definition/english/low_1,adjective,a2,/media/english/us_pron/l/low/low__/low__us_1.mp3,/media/english/uk_pron/l/low/low__/low__gb_3.mp3
low,/definition/english/low_2,adverb,a2,/media/english/us_pron/l/low/low__/low__us_1.mp3,/media/english/uk_pron/l/low/low__/low__gb_3.mp3
low,/definition/english/low_3,noun,b2,/media/english/us_pron/l/low/low__/low__us_1.mp3,/media/english/uk_pron/l/low/low__/low__gb_3.mp3
lower,/definition/english/lower1_1,verb,b2,/media/english/us_pron/l/low/lower/lower__us_1.mp3,/media/english/uk_pron/l/low/lower/lower__gb_1.mp3
loyal,/definition/english/loyal,adjective,b2,/media/english/us_pron/l/loy/loyal/loyal__us_1.mp3,/media/english/uk_pron/l/loy/loyal/loyal__gb_2.mp3
loyalty,/definition/english/loyalty,noun,c1,/media/english/us_pron/l/loy/loyal/loyalty__us_1.mp3,/media/english/uk_pron/l/loy/loyal/loyalty__gb_1.mp3
luck,/definition/english/luck_1,noun,a2,/media/english/us_pron/l/luc/luck_/luck__us_1.mp3,/media/english/uk_pron/l/luc/luck_/luck__gb_1.mp3
lucky,/definition/english/lucky,adjective,a2,/media/english/us_pron/l/luc/lucky/lucky__us_1.mp3,/media/english/uk_pron/l/luc/lucky/lucky__gb_1.mp3
lunch,/definition/english/lunch_1,noun,a1,/media/english/us_pron/l/lun/lunch/lunch__us_1.mp3,/media/english/uk_pron/l/lun/lunch/lunch__gb_1.mp3
lung,/definition/english/lung,noun,b2,/media/english/us_pron/l/lun/lung_/lung__us_1.mp3,/media/english/uk_pron/l/lun/lung_/lung__gb_1.mp3
luxury,/definition/english/luxury_2,adjective,b1,/media/english/us_pron/l/lux/luxur/luxury__us_1_rr.mp3,/media/english/uk_pron/l/lux/luxur/luxury__gb_1.mp3
luxury,/definition/english/luxury_1,noun,b1,/media/english/us_pron/l/lux/luxur/luxury__us_1_rr.mp3,/media/english/uk_pron/l/lux/luxur/luxury__gb_1.mp3
lyric,/definition/english/lyric_1,noun,b2,/media/english/us_pron/l/lyr/lyric/lyric__us_1.mp3,/media/english/uk_pron/l/lyr/lyric/lyric__gb_1.mp3
machine,/definition/english/machine_1,noun,a1,/media/english/us_pron/m/mac/machi/machine__us_1.mp3,/media/english/uk_pron/m/mac/machi/machine__gb_1.mp3
machinery,/definition/english/machinery,noun,c1,/media/english/us_pron/m/mac/machi/machinery__us_1.mp3,/media/english/uk_pron/m/mac/machi/machinery__gb_1.mp3
mad,/definition/english/mad_1,adjective,b1,/media/english/us_pron/m/mad/mad__/mad__us_1.mp3,/media/english/uk_pron/m/mad/mad__/mad__gb_1.mp3
magazine,/definition/english/magazine,noun,a1,/media/english/us_pron/m/mag/magaz/magazine__us_1_rr.mp3,/media/english/uk_pron/m/mag/magaz/magazine__gb_1.mp3
magic,/definition/english/magic_2,adjective,b1,/media/english/us_pron/m/mag/magic/magic__us_1.mp3,/media/english/uk_pron/m/mag/magic/magic__gb_1.mp3
magic,/definition/english/magic_1,noun,b1,/media/english/us_pron/m/mag/magic/magic__us_1.mp3,/media/english/uk_pron/m/mag/magic/magic__gb_1.mp3
magical,/definition/english/magical,adjective,c1,/media/english/us_pron/m/mag/magic/magical__us_1.mp3,/media/english/uk_pron/m/mag/magic/magical__gb_1.mp3
magistrate,/definition/english/magistrate,noun,c1,/media/english/us_pron/m/mag/magis/magistrate__us_1.mp3,/media/english/uk_pron/m/mag/magis/magistrate__gb_1.mp3
magnetic,/definition/english/magnetic,adjective,c1,/media/english/us_pron/m/mag/magne/magnetic__us_1.mp3,/media/english/uk_pron/m/mag/magne/magnetic__gb_1.mp3
magnificent,/definition/english/magnificent,adjective,b2,/media/english/us_pron/m/mag/magni/magnificent__us_1.mp3,/media/english/uk_pron/m/mag/magni/magnificent__gb_1.mp3
magnitude,/definition/english/magnitude,noun,c1,/media/english/us_pron/m/mag/magni/magnitude__us_1.mp3,/media/english/uk_pron/m/mag/magni/magnitude__gb_1.mp3
mail,/definition/english/mail_1,noun,a2,/media/english/us_pron/m/mai/mail_/mail__us_1.mp3,/media/english/uk_pron/m/mai/mail_/mail__gb_1.mp3
mail,/definition/english/mail_2,verb,a2,/media/english/us_pron/m/mai/mail_/mail__us_1.mp3,/media/english/uk_pron/m/mai/mail_/mail__gb_1.mp3
main,/definition/english/main_1,adjective,a1,/media/english/us_pron/m/mai/main_/main__us_1.mp3,/media/english/uk_pron/m/mai/main_/main__gb_1.mp3
mainland,/definition/english/the-mainland,noun,c1,/media/english/us_pron/m/mai/mainl/mainland__us_2_rr.mp3,/media/english/uk_pron/m/mai/mainl/mainland__gb_2.mp3
mainly,/definition/english/mainly,adverb,b1,/media/english/us_pron/m/mai/mainl/mainly__us_2.mp3,/media/english/uk_pron/m/mai/mainl/mainly__gb_1.mp3
mainstream,/definition/english/mainstream_2,adjective,c1,/media/english/us_pron/m/mai/mains/mainstream__us_1.mp3,/media/english/uk_pron/m/mai/mains/mainstream__gb_1.mp3
mainstream,/definition/english/mainstream_1,noun,c1,/media/english/us_pron/m/mai/mains/mainstream__us_1.mp3,/media/english/uk_pron/m/mai/mains/mainstream__gb_1.mp3
maintain,/definition/english/maintain,verb,b2,/media/english/us_pron/m/mai/maint/maintain__us_2.mp3,/media/english/uk_pron/m/mai/maint/maintain__gb_3.mp3
maintenance,/definition/english/maintenance,noun,c1,/media/english/us_pron/m/mai/maint/maintenance__us_1.mp3,/media/english/uk_pron/m/mai/maint/maintenance__gb_1.mp3
major,/definition/english/major_1,adjective,a2,/media/english/us_pron/m/maj/major/major__us_2.mp3,/media/english/uk_pron/m/maj/major/major__gb_2.mp3
major,/definition/english/major_2,noun,c1,/media/english/us_pron/m/maj/major/major__us_2.mp3,/media/english/uk_pron/m/maj/major/major__gb_2.mp3
majority,/definition/english/majority,noun,b2,/media/english/us_pron/m/maj/major/majority__us_3_rr.mp3,/media/english/uk_pron/m/maj/major/majority__gb_3.mp3
make,/definition/english/make_2,noun,b2,/media/english/us_pron/m/mak/make_/make__us_1.mp3,/media/english/uk_pron/m/mak/make_/make__gb_1.mp3
make,/definition/english/make_1,verb,a1,/media/english/us_pron/m/mak/make_/make__us_1.mp3,/media/english/uk_pron/m/mak/make_/make__gb_1.mp3
make-up,/definition/english/make-up_2,noun,b2,/media/english/us_pron/m/mak/make_/make_up_1_us_1.mp3,/media/english/uk_pron/m/mak/make_/make_up_1_gb_1.mp3
making,/definition/english/making,noun,b2,/media/english/us_pron/m/mak/makin/making__us_1.mp3,/media/english/uk_pron/m/mak/makin/making__gb_1.mp3
male,/definition/english/male_1,adjective,a2,/media/english/us_pron/m/mal/male_/male__us_1.mp3,/media/english/uk_pron/m/mal/male_/male__gb_1.mp3
male,/definition/english/male_2,noun,a2,/media/english/us_pron/m/mal/male_/male__us_1.mp3,/media/english/uk_pron/m/mal/male_/male__gb_1.mp3
mall,/definition/english/mall_1,noun,b1,/media/english/us_pron/m/mal/mall_/mall__us_1.mp3,/media/english/uk_pron/m/mal/mall_/mall__gb_1.mp3
man,/definition/english/man_1,noun,a1,/media/english/us_pron/m/man/man__/man__us_1.mp3,/media/english/uk_pron/m/man/man__/man__gb_2.mp3
manage,/definition/english/manage,verb,a2,/media/english/us_pron/m/man/manag/manage__us_2.mp3,/media/english/uk_pron/m/man/manag/manage__gb_1.mp3
management,/definition/english/management,noun,b1,/media/english/us_pron/m/man/manag/management__us_1.mp3,/media/english/uk_pron/m/man/manag/management__gb_2.mp3
manager,/definition/english/manager,noun,a2,/media/english/us_pron/m/man/manag/manager__us_2.mp3,/media/english/uk_pron/m/man/manag/manager__gb_1.mp3
mandate,/definition/english/mandate_1,noun,c1,/media/english/us_pron/m/man/manda/mandate__us_1.mp3,/media/english/uk_pron/m/man/manda/mandate__gb_1.mp3
mandatory,/definition/english/mandatory,adjective,c1,/media/english/us_pron/m/man/manda/mandatory__us_1.mp3,/media/english/uk_pron/m/man/manda/mandatory__gb_1.mp3
manifest,/definition/english/manifest_1,verb,c1,/media/english/us_pron/m/man/manif/manifest__us_1.mp3,/media/english/uk_pron/m/man/manif/manifest__gb_1.mp3
manipulate,/definition/english/manipulate,verb,c1,/media/english/us_pron/m/man/manip/manipulate__us_1.mp3,/media/english/uk_pron/m/man/manip/manipulate__gb_1.mp3
manipulation,/definition/english/manipulation,noun,c1,/media/english/us_pron/m/man/manip/manipulation__us_1.mp3,/media/english/uk_pron/m/man/manip/manipulation__gb_1.mp3
manner,/definition/english/manner,noun,a2,/media/english/us_pron/m/man/manne/manner__us_2.mp3,/media/english/uk_pron/m/man/manne/manner__gb_1.mp3
manufacture,/definition/english/manufacture_1,verb,b2,/media/english/us_pron/m/man/manuf/manufacture__us_1.mp3,/media/english/uk_pron/m/man/manuf/manufacture__gb_3.mp3
manufacturing,/definition/english/manufacturing,noun,b2,/media/english/us_pron/m/man/manuf/manufacturing__us_1.mp3,/media/english/uk_pron/m/man/manuf/manufacturing__gb_1.mp3
manuscript,/definition/english/manuscript,noun,c1,/media/english/us_pron/m/man/manus/manuscript__us_1.mp3,/media/english/uk_pron/m/man/manus/manuscript__gb_1.mp3
many,/definition/english/many,determiner,a1,/media/english/us_pron/m/man/many_/many__us_2.mp3,/media/english/uk_pron/m/man/many_/many__gb_1.mp3
many,/definition/english/many,pronoun,a1,/media/english/us_pron/m/man/many_/many__us_2.mp3,/media/english/uk_pron/m/man/many_/many__gb_1.mp3
map,/definition/english/map_1,noun,a1,/media/english/us_pron/m/map/map__/map__us_1.mp3,/media/english/uk_pron/m/map/map__/map__gb_1.mp3
map,/definition/english/map_2,verb,b2,/media/english/us_pron/m/map/map__/map__us_1.mp3,/media/english/uk_pron/m/map/map__/map__gb_1.mp3
marathon,/definition/english/marathon_2,noun,b2,/media/english/us_pron/m/mar/marat/marathon__us_1.mp3,/media/english/uk_pron/m/mar/marat/marathon__gb_1.mp3
March,/definition/english/march_3,noun,a1,/media/english/us_pron/m/mar/march/march__us_2.mp3,/media/english/uk_pron/m/mar/march/march__gb_2.mp3
march,/definition/english/march_2,noun,c1,/media/english/us_pron/m/mar/march/march__us_2.mp3,/media/english/uk_pron/m/mar/march/march__gb_2.mp3
march,/definition/english/march_1,verb,c1,/media/english/us_pron/m/mar/march/march__us_2.mp3,/media/english/uk_pron/m/mar/march/march__gb_2.mp3
margin,/definition/english/margin,noun,b2,/media/english/us_pron/m/mar/margi/margin__us_1.mp3,/media/english/uk_pron/m/mar/margi/margin__gb_1.mp3
marginal,/definition/english/marginal_1,adjective,c1,/media/english/us_pron/m/mar/margi/marginal__us_1.mp3,/media/english/uk_pron/m/mar/margi/marginal__gb_1.mp3
marine,/definition/english/marine_1,adjective,c1,/media/english/us_pron/m/mar/marin/marine__us_1.mp3,/media/english/uk_pron/m/mar/marin/marine__gb_1.mp3
mark,/definition/english/mark_2,noun,a2,/media/english/us_pron/m/mar/mark_/mark__us_1.mp3,/media/english/uk_pron/m/mar/mark_/mark__gb_1.mp3
mark,/definition/english/mark_1,verb,a2,/media/english/us_pron/m/mar/mark_/mark__us_1.mp3,/media/english/uk_pron/m/mar/mark_/mark__gb_1.mp3
marker,/definition/english/marker,noun,b2,/media/english/us_pron/m/mar/marke/marker__us_1.mp3,/media/english/uk_pron/m/mar/marke/marker__gb_1.mp3
market,/definition/english/market_1,noun,a1,/media/english/us_pron/m/mar/marke/market__us_1.mp3,/media/english/uk_pron/m/mar/marke/market__gb_3.mp3
market,/definition/english/market_2,verb,b1,/media/english/us_pron/m/mar/marke/market__us_1.mp3,/media/english/uk_pron/m/mar/marke/market__gb_3.mp3
marketing,/definition/english/marketing,noun,b1,/media/english/us_pron/m/mar/marke/marketing__us_2.mp3,/media/english/uk_pron/m/mar/marke/marketing__gb_1.mp3
marketplace,/definition/english/marketplace,noun,c1,/media/english/us_pron/m/mar/marke/marketplace__us_1.mp3,/media/english/uk_pron/m/mar/marke/marketplace__gb_1.mp3
